"Date","Source","Site ID","POC","Daily Mean PM2.5 Concentration","Units","Daily AQI Value","Local Site Name","Daily Obs Count","Percent Complete","AQS Parameter Code","AQS Parameter Description","Method Code","Method Description","CBSA Code","CBSA Name","State FIPS Code","State","County FIPS Code","County","Site Latitude","Site Longitude"
"06/29/2023","AQS","391530017","3","87.7","ug/m3 LC","174","East HS","1","100.0000","88101","PM2.5 - Local Conditions","238","Teledyne T640X at 16.67 LPM","10420","Akron, OH","39","Ohio","153","Summit","41.063526","-81.468956"
"06/30/2023","AQS","391530017","3","27.1","ug/m3 LC","85","East HS","1","100.0000","88101","PM2.5 - Local Conditions","238","Teledyne T640X at 16.67 LPM","10420","Akron, OH","39","Ohio","153","Summit","41.063526","-81.468956"
"07/01/2023","AQS","391530017","3","8.8","ug/m3 LC","49","East HS","1","100.0000","88101","PM2.5 - Local Conditions","638","Teledyne T640X at 16.67 LPM w/Network Data Alignment enabled","10420","Akron, OH","39","Ohio","153","Summit","41.063526","-81.468956"
"07/02/2023","AQS","391530017","3","4.2","ug/m3 LC","23","East HS","1","100.0000","88101","PM2.5 - Local Conditions","638","Teledyne T640X at 16.67 LPM w/Network Data Alignment enabled","10420","Akron, OH","39","Ohio","153","Summit","41.063526","-81.468956"
"07/03/2023","AQS","391530017","3","5.2","ug/m3 LC","29","East HS","1","100.0000","88101","PM2.5 - Local Conditions","638","Teledyne T640X at 16.67 LPM w/Network Data Alignment enabled","10420","Akron, OH","39","Ohio","153","Summit","41.063526","-81.468956"
"07/04/2023","AQS","391530017","3","18.5","ug/m3 LC","69","East HS","1","100.0000","88101","PM2.5 - Local Conditions","638","Teledyne T640X at 16.67 LPM w/Network Data Alignment enabled","10420","Akron, OH","39","Ohio","153","Summit","41.063526","-81.468956"
"07/05/2023","AQS","391530017","3","15.1","ug/m3 LC","62","East HS","1","100.0000","88101","PM2.5 - Local Conditions","638","Teledyne T640X at 16.67 LPM w/Network Data Alignment enabled","10420","Akron, OH","39","Ohio","153","Summit","41.063526","-81.468956"
"07/06/2023","AQS","391530017","3","9.5","ug/m3 LC","52","East HS","1","100.0000","88101","PM2.5 - Local Conditions","638","Teledyne T640X at 16.67 LPM w/Network Data Alignment enabled","10420","Akron, OH","39","Ohio","153","Summit","41.063526","-81.468956"
"07/07/2023","AQS","391530017","3","6.5","ug/m3 LC","36","East HS","1","100.0000","88101","PM2.5 - Local Conditions","638","Teledyne T640X at 16.67 LPM w/Network Data Alignment enabled","10420","Akron, OH","39","Ohio","153","Summit","41.063526","-81.468956"
"07/08/2023","AQS","391530017","3","6.4","ug/m3 LC","36","East HS","1","100.0000","88101","PM2.5 - Local Conditions","638","Teledyne T640X at 16.67 LPM w/Network Data Alignment enabled","10420","Akron, OH","39","Ohio","153","Summit","41.063526","-81.468956"
"07/09/2023","AQS","391530017","3","6.1","ug/m3 LC","34","East HS","1","100.0000","88101","PM2.5 - Local Conditions","638","Teledyne T640X at 16.67 LPM w/Network Data Alignment enabled","10420","Akron, OH","39","Ohio","153","Summit","41.063526","-81.468956"
"07/10/2023","AQS","391530017","3","7.1","ug/m3 LC","39","East HS","1","100.0000","88101","PM2.5 - Local Conditions","638","Teledyne T640X at 16.67 LPM w/Network Data Alignment enabled","10420","Akron, OH","39","Ohio","153","Summit","41.063526","-81.468956"
"07/11/2023","AQS","391530017","3","8.9","ug/m3 LC","49","East HS","1","100.0000","88101","PM2.5 - Local Conditions","638","Teledyne T640X at 16.67 LPM w/Network Data Alignment enabled","10420","Akron, OH","39","Ohio","153","Summit","41.063526","-81.468956"
"07/12/2023","AQS","391530017","3","8.8","ug/m3 LC","49","East HS","1","100.0000","88101","PM2.5 - Local Conditions","638","Teledyne T640X at 16.67 LPM w/Network Data Alignment enabled","10420","Akron, OH","39","Ohio","153","Summit","41.063526","-81.468956"
"07/13/2023","AQS","391530017","3","4.2","ug/m3 LC","23","East HS","1","100.0000","88101","PM2.5 - Local Conditions","638","Teledyne T640X at 16.67 LPM w/Network Data Alignment enabled","10420","Akron, OH","39","Ohio","153","Summit","41.063526","-81.468956"
"07/14/2023","AQS","391530017","3","5.9","ug/m3 LC","33","East HS","1","100.0000","88101","PM2.5 - Local Conditions","638","Teledyne T640X at 16.67 LPM w/Network Data Alignment enabled","10420","Akron, OH","39","Ohio","153","Summit","41.063526","-81.468956"
"07/15/2023","AQS","391530017","3","6.3","ug/m3 LC","35","East HS","1","100.0000","88101","PM2.5 - Local Conditions","638","Teledyne T640X at 16.67 LPM w/Network Data Alignment enabled","10420","Akron, OH","39","Ohio","153","Summit","41.063526","-81.468956"
"07/16/2023","AQS","391530017","3","27.4","ug/m3 LC","85","East HS","1","100.0000","88101","PM2.5 - Local Conditions","638","Teledyne T640X at 16.67 LPM w/Network Data Alignment enabled","10420","Akron, OH","39","Ohio","153","Summit","41.063526","-81.468956"
"07/17/2023","AQS","391530017","3","52.5","ug/m3 LC","143","East HS","1","100.0000","88101","PM2.5 - Local Conditions","638","Teledyne T640X at 16.67 LPM w/Network Data Alignment enabled","10420","Akron, OH","39","Ohio","153","Summit","41.063526","-81.468956"
"07/18/2023","AQS","391530017","3","20.2","ug/m3 LC","72","East HS","1","100.0000","88101","PM2.5 - Local Conditions","638","Teledyne T640X at 16.67 LPM w/Network Data Alignment enabled","10420","Akron, OH","39","Ohio","153","Summit","41.063526","-81.468956"
"07/19/2023","AQS","391530017","3","5.1","ug/m3 LC","28","East HS","1","100.0000","88101","PM2.5 - Local Conditions","638","Teledyne T640X at 16.67 LPM w/Network Data Alignment enabled","10420","Akron, OH","39","Ohio","153","Summit","41.063526","-81.468956"
"07/20/2023","AQS","391530017","3","8.1","ug/m3 LC","45","East HS","1","100.0000","88101","PM2.5 - Local Conditions","638","Teledyne T640X at 16.67 LPM w/Network Data Alignment enabled","10420","Akron, OH","39","Ohio","153","Summit","41.063526","-81.468956"
"07/21/2023","AQS","391530017","3","6.1","ug/m3 LC","34","East HS","1","100.0000","88101","PM2.5 - Local Conditions","638","Teledyne T640X at 16.67 LPM w/Network Data Alignment enabled","10420","Akron, OH","39","Ohio","153","Summit","41.063526","-81.468956"
"07/22/2023","AQS","391530017","3","10.4","ug/m3 LC","53","East HS","1","100.0000","88101","PM2.5 - Local Conditions","638","Teledyne T640X at 16.67 LPM w/Network Data Alignment enabled","10420","Akron, OH","39","Ohio","153","Summit","41.063526","-81.468956"
"07/23/2023","AQS","391530017","3","10.8","ug/m3 LC","54","East HS","1","100.0000","88101","PM2.5 - Local Conditions","638","Teledyne T640X at 16.67 LPM w/Network Data Alignment enabled","10420","Akron, OH","39","Ohio","153","Summit","41.063526","-81.468956"
"07/24/2023","AQS","391530017","3","12.5","ug/m3 LC","57","East HS","1","100.0000","88101","PM2.5 - Local Conditions","638","Teledyne T640X at 16.67 LPM w/Network Data Alignment enabled","10420","Akron, OH","39","Ohio","153","Summit","41.063526","-81.468956"
"07/25/2023","AQS","391530017","3","12.7","ug/m3 LC","58","East HS","1","100.0000","88101","PM2.5 - Local Conditions","638","Teledyne T640X at 16.67 LPM w/Network Data Alignment enabled","10420","Akron, OH","39","Ohio","153","Summit","41.063526","-81.468956"
"07/26/2023","AQS","391530017","3","16.1","ug/m3 LC","64","East HS","1","100.0000","88101","PM2.5 - Local Conditions","638","Teledyne T640X at 16.67 LPM w/Network Data Alignment enabled","10420","Akron, OH","39","Ohio","153","Summit","41.063526","-81.468956"
"07/27/2023","AQS","391530017","3","9.7","ug/m3 LC","52","East HS","1","100.0000","88101","PM2.5 - Local Conditions","638","Teledyne T640X at 16.67 LPM w/Network Data Alignment enabled","10420","Akron, OH","39","Ohio","153","Summit","41.063526","-81.468956"
"07/28/2023","AQS","391530017","3","7.8","ug/m3 LC","43","East HS","1","100.0000","88101","PM2.5 - Local Conditions","638","Teledyne T640X at 16.67 LPM w/Network Data Alignment enabled","10420","Akron, OH","39","Ohio","153","Summit","41.063526","-81.468956"
"07/29/2023","AQS","391530017","3","4","ug/m3 LC","22","East HS","1","100.0000","88101","PM2.5 - Local Conditions","638","Teledyne T640X at 16.67 LPM w/Network Data Alignment enabled","10420","Akron, OH","39","Ohio","153","Summit","41.063526","-81.468956"
"07/30/2023","AQS","391530017","3","5.4","ug/m3 LC","30","East HS","1","100.0000","88101","PM2.5 - Local Conditions","638","Teledyne T640X at 16.67 LPM w/Network Data Alignment enabled","10420","Akron, OH","39","Ohio","153","Summit","41.063526","-81.468956"
"07/31/2023","AQS","391530017","3","8.4","ug/m3 LC","47","East HS","1","100.0000","88101","PM2.5 - Local Conditions","638","Teledyne T640X at 16.67 LPM w/Network Data Alignment enabled","10420","Akron, OH","39","Ohio","153","Summit","41.063526","-81.468956"
"08/01/2023","AQS","391530017","3","14.9","ug/m3 LC","62","East HS","1","100.0000","88101","PM2.5 - Local Conditions","638","Teledyne T640X at 16.67 LPM w/Network Data Alignment enabled","10420","Akron, OH","39","Ohio","153","Summit","41.063526","-81.468956"
"08/02/2023","AQS","391530017","3","17","ug/m3 LC","66","East HS","1","100.0000","88101","PM2.5 - Local Conditions","638","Teledyne T640X at 16.67 LPM w/Network Data Alignment enabled","10420","Akron, OH","39","Ohio","153","Summit","41.063526","-81.468956"
"08/03/2023","AQS","391530017","3","22.6","ug/m3 LC","76","East HS","1","100.0000","88101","PM2.5 - Local Conditions","638","Teledyne T640X at 16.67 LPM w/Network Data Alignment enabled","10420","Akron, OH","39","Ohio","153","Summit","41.063526","-81.468956"
"08/04/2023","AQS","391530017","3","23.2","ug/m3 LC","77","East HS","1","100.0000","88101","PM2.5 - Local Conditions","638","Teledyne T640X at 16.67 LPM w/Network Data Alignment enabled","10420","Akron, OH","39","Ohio","153","Summit","41.063526","-81.468956"
"08/05/2023","AQS","391530017","3","20.7","ug/m3 LC","73","East HS","1","100.0000","88101","PM2.5 - Local Conditions","638","Teledyne T640X at 16.67 LPM w/Network Data Alignment enabled","10420","Akron, OH","39","Ohio","153","Summit","41.063526","-81.468956"
"08/06/2023","AQS","391530017","3","11.6","ug/m3 LC","56","East HS","1","100.0000","88101","PM2.5 - Local Conditions","638","Teledyne T640X at 16.67 LPM w/Network Data Alignment enabled","10420","Akron, OH","39","Ohio","153","Summit","41.063526","-81.468956"
"08/07/2023","AQS","391530017","3","3.7","ug/m3 LC","21","East HS","1","100.0000","88101","PM2.5 - Local Conditions","638","Teledyne T640X at 16.67 LPM w/Network Data Alignment enabled","10420","Akron, OH","39","Ohio","153","Summit","41.063526","-81.468956"
"08/08/2023","AQS","391530017","3","8.5","ug/m3 LC","47","East HS","1","100.0000","88101","PM2.5 - Local Conditions","638","Teledyne T640X at 16.67 LPM w/Network Data Alignment enabled","10420","Akron, OH","39","Ohio","153","Summit","41.063526","-81.468956"
"08/09/2023","AQS","391530017","3","11.3","ug/m3 LC","55","East HS","1","100.0000","88101","PM2.5 - Local Conditions","638","Teledyne T640X at 16.67 LPM w/Network Data Alignment enabled","10420","Akron, OH","39","Ohio","153","Summit","41.063526","-81.468956"
"08/10/2023","AQS","391530017","3","11","ug/m3 LC","55","East HS","1","100.0000","88101","PM2.5 - Local Conditions","638","Teledyne T640X at 16.67 LPM w/Network Data Alignment enabled","10420","Akron, OH","39","Ohio","153","Summit","41.063526","-81.468956"
"08/11/2023","AQS","391530017","3","11.8","ug/m3 LC","56","East HS","1","100.0000","88101","PM2.5 - Local Conditions","638","Teledyne T640X at 16.67 LPM w/Network Data Alignment enabled","10420","Akron, OH","39","Ohio","153","Summit","41.063526","-81.468956"
"08/12/2023","AQS","391530017","3","5.3","ug/m3 LC","29","East HS","1","100.0000","88101","PM2.5 - Local Conditions","638","Teledyne T640X at 16.67 LPM w/Network Data Alignment enabled","10420","Akron, OH","39","Ohio","153","Summit","41.063526","-81.468956"
"08/13/2023","AQS","391530017","3","4.2","ug/m3 LC","23","East HS","1","100.0000","88101","PM2.5 - Local Conditions","638","Teledyne T640X at 16.67 LPM w/Network Data Alignment enabled","10420","Akron, OH","39","Ohio","153","Summit","41.063526","-81.468956"
"08/14/2023","AQS","391530017","3","4.5","ug/m3 LC","25","East HS","1","100.0000","88101","PM2.5 - Local Conditions","638","Teledyne T640X at 16.67 LPM w/Network Data Alignment enabled","10420","Akron, OH","39","Ohio","153","Summit","41.063526","-81.468956"
"08/15/2023","AQS","391530017","3","3.1","ug/m3 LC","17","East HS","1","100.0000","88101","PM2.5 - Local Conditions","638","Teledyne T640X at 16.67 LPM w/Network Data Alignment enabled","10420","Akron, OH","39","Ohio","153","Summit","41.063526","-81.468956"
"08/16/2023","AQS","391530017","3","14.7","ug/m3 LC","61","East HS","1","100.0000","88101","PM2.5 - Local Conditions","638","Teledyne T640X at 16.67 LPM w/Network Data Alignment enabled","10420","Akron, OH","39","Ohio","153","Summit","41.063526","-81.468956"
"08/17/2023","AQS","391530017","3","10.4","ug/m3 LC","53","East HS","1","100.0000","88101","PM2.5 - Local Conditions","638","Teledyne T640X at 16.67 LPM w/Network Data Alignment enabled","10420","Akron, OH","39","Ohio","153","Summit","41.063526","-81.468956"
"08/18/2023","AQS","391530017","3","12","ug/m3 LC","56","East HS","1","100.0000","88101","PM2.5 - Local Conditions","638","Teledyne T640X at 16.67 LPM w/Network Data Alignment enabled","10420","Akron, OH","39","Ohio","153","Summit","41.063526","-81.468956"
"08/19/2023","AQS","391530017","3","18","ug/m3 LC","68","East HS","1","100.0000","88101","PM2.5 - Local Conditions","638","Teledyne T640X at 16.67 LPM w/Network Data Alignment enabled","10420","Akron, OH","39","Ohio","153","Summit","41.063526","-81.468956"
"08/20/2023","AQS","391530017","3","16","ug/m3 LC","64","East HS","1","100.0000","88101","PM2.5 - Local Conditions","638","Teledyne T640X at 16.67 LPM w/Network Data Alignment enabled","10420","Akron, OH","39","Ohio","153","Summit","41.063526","-81.468956"
"08/21/2023","AQS","391530017","3","16.8","ug/m3 LC","65","East HS","1","100.0000","88101","PM2.5 - Local Conditions","638","Teledyne T640X at 16.67 LPM w/Network Data Alignment enabled","10420","Akron, OH","39","Ohio","153","Summit","41.063526","-81.468956"
"08/22/2023","AQS","391530017","3","7.5","ug/m3 LC","42","East HS","1","100.0000","88101","PM2.5 - Local Conditions","638","Teledyne T640X at 16.67 LPM w/Network Data Alignment enabled","10420","Akron, OH","39","Ohio","153","Summit","41.063526","-81.468956"
"08/23/2023","AQS","391530017","3","7","ug/m3 LC","39","East HS","1","100.0000","88101","PM2.5 - Local Conditions","638","Teledyne T640X at 16.67 LPM w/Network Data Alignment enabled","10420","Akron, OH","39","Ohio","153","Summit","41.063526","-81.468956"
"08/24/2023","AQS","391530017","3","4","ug/m3 LC","22","East HS","1","100.0000","88101","PM2.5 - Local Conditions","638","Teledyne T640X at 16.67 LPM w/Network Data Alignment enabled","10420","Akron, OH","39","Ohio","153","Summit","41.063526","-81.468956"
"08/25/2023","AQS","391530017","3","5.1","ug/m3 LC","28","East HS","1","100.0000","88101","PM2.5 - Local Conditions","638","Teledyne T640X at 16.67 LPM w/Network Data Alignment enabled","10420","Akron, OH","39","Ohio","153","Summit","41.063526","-81.468956"
"08/26/2023","AQS","391530017","3","6.5","ug/m3 LC","36","East HS","1","100.0000","88101","PM2.5 - Local Conditions","638","Teledyne T640X at 16.67 LPM w/Network Data Alignment enabled","10420","Akron, OH","39","Ohio","153","Summit","41.063526","-81.468956"
"08/27/2023","AQS","391530017","3","6.3","ug/m3 LC","35","East HS","1","100.0000","88101","PM2.5 - Local Conditions","638","Teledyne T640X at 16.67 LPM w/Network Data Alignment enabled","10420","Akron, OH","39","Ohio","153","Summit","41.063526","-81.468956"
"08/28/2023","AQS","391530017","3","8","ug/m3 LC","44","East HS","1","100.0000","88101","PM2.5 - Local Conditions","638","Teledyne T640X at 16.67 LPM w/Network Data Alignment enabled","10420","Akron, OH","39","Ohio","153","Summit","41.063526","-81.468956"
"08/29/2023","AQS","391530017","3","9.8","ug/m3 LC","52","East HS","1","100.0000","88101","PM2.5 - Local Conditions","638","Teledyne T640X at 16.67 LPM w/Network Data Alignment enabled","10420","Akron, OH","39","Ohio","153","Summit","41.063526","-81.468956"
"08/30/2023","AQS","391530017","3","4.6","ug/m3 LC","26","East HS","1","100.0000","88101","PM2.5 - Local Conditions","638","Teledyne T640X at 16.67 LPM w/Network Data Alignment enabled","10420","Akron, OH","39","Ohio","153","Summit","41.063526","-81.468956"
"08/31/2023","AQS","391530017","3","3.4","ug/m3 LC","19","East HS","1","100.0000","88101","PM2.5 - Local Conditions","638","Teledyne T640X at 16.67 LPM w/Network Data Alignment enabled","10420","Akron, OH","39","Ohio","153","Summit","41.063526","-81.468956"
"09/01/2023","AQS","391530017","3","5.4","ug/m3 LC","30","East HS","1","100.0000","88101","PM2.5 - Local Conditions","638","Teledyne T640X at 16.67 LPM w/Network Data Alignment enabled","10420","Akron, OH","39","Ohio","153","Summit","41.063526","-81.468956"
"09/02/2023","AQS","391530017","3","10","ug/m3 LC","53","East HS","1","100.0000","88101","PM2.5 - Local Conditions","638","Teledyne T640X at 16.67 LPM w/Network Data Alignment enabled","10420","Akron, OH","39","Ohio","153","Summit","41.063526","-81.468956"
"09/03/2023","AQS","391530017","3","10.6","ug/m3 LC","54","East HS","1","100.0000","88101","PM2.5 - Local Conditions","638","Teledyne T640X at 16.67 LPM w/Network Data Alignment enabled","10420","Akron, OH","39","Ohio","153","Summit","41.063526","-81.468956"
"09/04/2023","AQS","391530017","3","9.3","ug/m3 LC","51","East HS","1","100.0000","88101","PM2.5 - Local Conditions","638","Teledyne T640X at 16.67 LPM w/Network Data Alignment enabled","10420","Akron, OH","39","Ohio","153","Summit","41.063526","-81.468956"
"09/05/2023","AQS","391530017","3","12.5","ug/m3 LC","57","East HS","1","100.0000","88101","PM2.5 - Local Conditions","638","Teledyne T640X at 16.67 LPM w/Network Data Alignment enabled","10420","Akron, OH","39","Ohio","153","Summit","41.063526","-81.468956"
"09/06/2023","AQS","391530017","3","8.9","ug/m3 LC","49","East HS","1","100.0000","88101","PM2.5 - Local Conditions","638","Teledyne T640X at 16.67 LPM w/Network Data Alignment enabled","10420","Akron, OH","39","Ohio","153","Summit","41.063526","-81.468956"
"09/07/2023","AQS","391530017","3","8.5","ug/m3 LC","47","East HS","1","100.0000","88101","PM2.5 - Local Conditions","638","Teledyne T640X at 16.67 LPM w/Network Data Alignment enabled","10420","Akron, OH","39","Ohio","153","Summit","41.063526","-81.468956"
"09/08/2023","AQS","391530017","3","2.9","ug/m3 LC","16","East HS","1","100.0000","88101","PM2.5 - Local Conditions","638","Teledyne T640X at 16.67 LPM w/Network Data Alignment enabled","10420","Akron, OH","39","Ohio","153","Summit","41.063526","-81.468956"
"09/09/2023","AQS","391530017","3","4.1","ug/m3 LC","23","East HS","1","100.0000","88101","PM2.5 - Local Conditions","638","Teledyne T640X at 16.67 LPM w/Network Data Alignment enabled","10420","Akron, OH","39","Ohio","153","Summit","41.063526","-81.468956"
"09/10/2023","AQS","391530017","3","5.7","ug/m3 LC","32","East HS","1","100.0000","88101","PM2.5 - Local Conditions","638","Teledyne T640X at 16.67 LPM w/Network Data Alignment enabled","10420","Akron, OH","39","Ohio","153","Summit","41.063526","-81.468956"
"09/11/2023","AQS","391530017","3","6.3","ug/m3 LC","35","East HS","1","100.0000","88101","PM2.5 - Local Conditions","638","Teledyne T640X at 16.67 LPM w/Network Data Alignment enabled","10420","Akron, OH","39","Ohio","153","Summit","41.063526","-81.468956"
"09/12/2023","AQS","391530017","3","7.2","ug/m3 LC","40","East HS","1","100.0000","88101","PM2.5 - Local Conditions","638","Teledyne T640X at 16.67 LPM w/Network Data Alignment enabled","10420","Akron, OH","39","Ohio","153","Summit","41.063526","-81.468956"
"09/13/2023","AQS","391530017","3","6.8","ug/m3 LC","38","East HS","1","100.0000","88101","PM2.5 - Local Conditions","638","Teledyne T640X at 16.67 LPM w/Network Data Alignment enabled","10420","Akron, OH","39","Ohio","153","Summit","41.063526","-81.468956"
"09/14/2023","AQS","391530017","3","5.9","ug/m3 LC","33","East HS","1","100.0000","88101","PM2.5 - Local Conditions","638","Teledyne T640X at 16.67 LPM w/Network Data Alignment enabled","10420","Akron, OH","39","Ohio","153","Summit","41.063526","-81.468956"
"09/15/2023","AQS","391530017","3","7.4","ug/m3 LC","41","East HS","1","100.0000","88101","PM2.5 - Local Conditions","638","Teledyne T640X at 16.67 LPM w/Network Data Alignment enabled","10420","Akron, OH","39","Ohio","153","Summit","41.063526","-81.468956"
"09/16/2023","AQS","391530017","3","8.9","ug/m3 LC","49","East HS","1","100.0000","88101","PM2.5 - Local Conditions","638","Teledyne T640X at 16.67 LPM w/Network Data Alignment enabled","10420","Akron, OH","39","Ohio","153","Summit","41.063526","-81.468956"
"09/17/2023","AQS","391530017","3","8.6","ug/m3 LC","48","East HS","1","100.0000","88101","PM2.5 - Local Conditions","638","Teledyne T640X at 16.67 LPM w/Network Data Alignment enabled","10420","Akron, OH","39","Ohio","153","Summit","41.063526","-81.468956"
"09/18/2023","AQS","391530017","3","9.8","ug/m3 LC","52","East HS","1","100.0000","88101","PM2.5 - Local Conditions","638","Teledyne T640X at 16.67 LPM w/Network Data Alignment enabled","10420","Akron, OH","39","Ohio","153","Summit","41.063526","-81.468956"
"09/19/2023","AQS","391530017","3","7.7","ug/m3 LC","43","East HS","1","100.0000","88101","PM2.5 - Local Conditions","638","Teledyne T640X at 16.67 LPM w/Network Data Alignment enabled","10420","Akron, OH","39","Ohio","153","Summit","41.063526","-81.468956"
"09/20/2023","AQS","391530017","3","9.4","ug/m3 LC","52","East HS","1","100.0000","88101","PM2.5 - Local Conditions","638","Teledyne T640X at 16.67 LPM w/Network Data Alignment enabled","10420","Akron, OH","39","Ohio","153","Summit","41.063526","-81.468956"
"09/21/2023","AQS","391530017","3","10","ug/m3 LC","53","East HS","1","100.0000","88101","PM2.5 - Local Conditions","638","Teledyne T640X at 16.67 LPM w/Network Data Alignment enabled","10420","Akron, OH","39","Ohio","153","Summit","41.063526","-81.468956"
"09/22/2023","AQS","391530017","3","8.8","ug/m3 LC","49","East HS","1","100.0000","88101","PM2.5 - Local Conditions","638","Teledyne T640X at 16.67 LPM w/Network Data Alignment enabled","10420","Akron, OH","39","Ohio","153","Summit","41.063526","-81.468956"
"09/23/2023","AQS","391530017","3","9.6","ug/m3 LC","52","East HS","1","100.0000","88101","PM2.5 - Local Conditions","638","Teledyne T640X at 16.67 LPM w/Network Data Alignment enabled","10420","Akron, OH","39","Ohio","153","Summit","41.063526","-81.468956"
"09/24/2023","AQS","391530017","3","5","ug/m3 LC","28","East HS","1","100.0000","88101","PM2.5 - Local Conditions","638","Teledyne T640X at 16.67 LPM w/Network Data Alignment enabled","10420","Akron, OH","39","Ohio","153","Summit","41.063526","-81.468956"
"09/25/2023","AQS","391530017","3","4","ug/m3 LC","22","East HS","1","100.0000","88101","PM2.5 - Local Conditions","638","Teledyne T640X at 16.67 LPM w/Network Data Alignment enabled","10420","Akron, OH","39","Ohio","153","Summit","41.063526","-81.468956"
"09/26/2023","AQS","391530017","3","3.5","ug/m3 LC","19","East HS","1","100.0000","88101","PM2.5 - Local Conditions","638","Teledyne T640X at 16.67 LPM w/Network Data Alignment enabled","10420","Akron, OH","39","Ohio","153","Summit","41.063526","-81.468956"
"09/27/2023","AQS","391530017","3","3.9","ug/m3 LC","22","East HS","1","100.0000","88101","PM2.5 - Local Conditions","638","Teledyne T640X at 16.67 LPM w/Network Data Alignment enabled","10420","Akron, OH","39","Ohio","153","Summit","41.063526","-81.468956"
"09/28/2023","AQS","391530017","3","7.8","ug/m3 LC","43","East HS","1","100.0000","88101","PM2.5 - Local Conditions","638","Teledyne T640X at 16.67 LPM w/Network Data Alignment enabled","10420","Akron, OH","39","Ohio","153","Summit","41.063526","-81.468956"
"09/29/2023","AQS","391530017","3","8.3","ug/m3 LC","46","East HS","1","100.0000","88101","PM2.5 - Local Conditions","638","Teledyne T640X at 16.67 LPM w/Network Data Alignment enabled","10420","Akron, OH","39","Ohio","153","Summit","41.063526","-81.468956"
"09/30/2023","AQS","391530017","3","11.2","ug/m3 LC","55","East HS","1","100.0000","88101","PM2.5 - Local Conditions","638","Teledyne T640X at 16.67 LPM w/Network Data Alignment enabled","10420","Akron, OH","39","Ohio","153","Summit","41.063526","-81.468956"
"10/01/2023","AQS","391530017","3","11.5","ug/m3 LC","55","East HS","1","100.0000","88101","PM2.5 - Local Conditions","638","Teledyne T640X at 16.67 LPM w/Network Data Alignment enabled","10420","Akron, OH","39","Ohio","153","Summit","41.063526","-81.468956"
"10/02/2023","AQS","391530017","3","10.1","ug/m3 LC","53","East HS","1","100.0000","88101","PM2.5 - Local Conditions","638","Teledyne T640X at 16.67 LPM w/Network Data Alignment enabled","10420","Akron, OH","39","Ohio","153","Summit","41.063526","-81.468956"
"10/03/2023","AQS","391530017","3","11.9","ug/m3 LC","56","East HS","1","100.0000","88101","PM2.5 - Local Conditions","638","Teledyne T640X at 16.67 LPM w/Network Data Alignment enabled","10420","Akron, OH","39","Ohio","153","Summit","41.063526","-81.468956"
"10/04/2023","AQS","391530017","3","9.8","ug/m3 LC","52","East HS","1","100.0000","88101","PM2.5 - Local Conditions","638","Teledyne T640X at 16.67 LPM w/Network Data Alignment enabled","10420","Akron, OH","39","Ohio","153","Summit","41.063526","-81.468956"
"10/05/2023","AQS","391530017","3","8.7","ug/m3 LC","48","East HS","1","100.0000","88101","PM2.5 - Local Conditions","638","Teledyne T640X at 16.67 LPM w/Network Data Alignment enabled","10420","Akron, OH","39","Ohio","153","Summit","41.063526","-81.468956"
"10/06/2023","AQS","391530017","3","6","ug/m3 LC","33","East HS","1","100.0000","88101","PM2.5 - Local Conditions","638","Teledyne T640X at 16.67 LPM w/Network Data Alignment enabled","10420","Akron, OH","39","Ohio","153","Summit","41.063526","-81.468956"
"10/07/2023","AQS","391530017","3","2.8","ug/m3 LC","16","East HS","1","100.0000","88101","PM2.5 - Local Conditions","638","Teledyne T640X at 16.67 LPM w/Network Data Alignment enabled","10420","Akron, OH","39","Ohio","153","Summit","41.063526","-81.468956"
"10/08/2023","AQS","391530017","3","2.1","ug/m3 LC","12","East HS","1","100.0000","88101","PM2.5 - Local Conditions","638","Teledyne T640X at 16.67 LPM w/Network Data Alignment enabled","10420","Akron, OH","39","Ohio","153","Summit","41.063526","-81.468956"
"10/09/2023","AQS","391530017","3","3.4","ug/m3 LC","19","East HS","1","100.0000","88101","PM2.5 - Local Conditions","638","Teledyne T640X at 16.67 LPM w/Network Data Alignment enabled","10420","Akron, OH","39","Ohio","153","Summit","41.063526","-81.468956"
"10/10/2023","AQS","391530017","3","4.5","ug/m3 LC","25","East HS","1","100.0000","88101","PM2.5 - Local Conditions","638","Teledyne T640X at 16.67 LPM w/Network Data Alignment enabled","10420","Akron, OH","39","Ohio","153","Summit","41.063526","-81.468956"
"10/11/2023","AQS","391530017","3","7.2","ug/m3 LC","40","East HS","1","100.0000","88101","PM2.5 - Local Conditions","638","Teledyne T640X at 16.67 LPM w/Network Data Alignment enabled","10420","Akron, OH","39","Ohio","153","Summit","41.063526","-81.468956"
"10/12/2023","AQS","391530017","3","8.7","ug/m3 LC","48","East HS","1","100.0000","88101","PM2.5 - Local Conditions","638","Teledyne T640X at 16.67 LPM w/Network Data Alignment enabled","10420","Akron, OH","39","Ohio","153","Summit","41.063526","-81.468956"
"10/13/2023","AQS","391530017","3","4.6","ug/m3 LC","26","East HS","1","100.0000","88101","PM2.5 - Local Conditions","638","Teledyne T640X at 16.67 LPM w/Network Data Alignment enabled","10420","Akron, OH","39","Ohio","153","Summit","41.063526","-81.468956"
